throughput_dl_mbps,throughput_ul_mbps,radio_resource_utilization_percent,available_prbs_dl,available_prbs_ul,num_active_ues
1606.673865046085,347.2058830350665,92.25601969497758,50,50,11
1431.0024795136994,841.3754629994364,68.52796947060276,50,50,15
1167.686935008454,35.39872428861825,29.070690300457517,50,25,68
2662.2848636575436,974.7394735627817,24.832778387233276,50,50,74
2681.8111386589044,648.2147403095469,43.51459041246629,50,50,40
1007.5155122881395,432.54013986062216,41.22338862312759,50,50,55
1845.2477550686924,628.0917256973102,46.64186423762592,50,25,69
2780.7299956813777,122.82867236433691,26.523196327399788,25,25,55
2886.1792909741603,514.1010500480182,98.04004030238404,25,50,28
1526.9262253621005,985.0970137874637,23.1138795581856,50,25,10
1358.529133372452,235.34591090292216,68.73838968018889,25,25,27
836.1550783539845,722.3058712264458,11.176231155813081,25,50,16
2876.619732383911,435.0278786941175,46.62649344871118,50,25,41
428.5286319881548,652.4929026731048,37.826505918553266,50,50,68
1739.5307451855701,204.96673996890627,44.38221739654767,25,50,74
847.7225475291648,470.5179361193406,54.826961029580225,50,50,21
837.0969702143551,980.0947045878892,64.0337501371886,50,25,54
1214.9652652698278,195.36762230090795,62.516021031487,25,50,33
2996.378928153382,636.4813833459723,66.76423031090017,50,50,63
164.99342388878222,575.6401889919186,86.00929142984114,50,50,13
1735.667600428774,565.0950811317742,89.80454400531862,50,25,88
247.808216890028,615.1617773226519,76.35252705047178,25,50,33
463.6470378885579,502.2877498908593,17.104801863196357,25,50,32
1318.7448690245187,17.029057182632236,96.5163152358941,50,25,98
1531.4293480261892,900.1068017819715,95.26582777123416,50,50,58
776.4513458527356,826.9961296012824,74.05334150908183,25,25,99
949.4397469101611,174.2502641530292,56.569516426173145,50,50,30
260.9923640657736,413.33185006113115,32.555652250230295,25,25,79
909.7290295543672,770.5719257954986,78.07160255489885,25,25,31
2899.6786622976942,980.0643091557456,89.00741608446603,25,50,84
2834.127674279278,951.1419327371423,69.86688408009441,25,25,46
1004.7013825819414,899.3692637562066,66.61653695755936,25,50,39
1712.604723442657,158.4580599094097,27.370423411352753,25,50,40
2728.795213793722,914.4836584984039,42.20168706047706,25,25,42
18.650849540425934,878.4570684597843,75.08225998292609,25,50,85
2432.069642655742,377.0122161752729,11.520886496610105,25,50,36
2845.113821411478,394.5831422768084,67.71378494699975,50,50,87
274.06807042723784,459.96293106296525,79.00032709092233,50,50,67
484.42691333015983,656.2100134033203,40.12340376437035,25,50,10
2882.2428336837893,260.90953242141745,16.855099228071015,50,25,73
1612.6666769066749,23.04613459700069,83.72074409955987,50,50,81
42.688483751723936,141.31540164478253,22.765314653652048,25,25,81
772.9702330907112,440.171895986016,43.372099537279624,25,50,35
1349.886028439152,282.0743691692592,73.6528694561002,25,50,99
2078.7574421832005,764.5401093800283,83.52873888862902,50,25,58
2199.507818372585,106.77940154221645,87.61437266396642,25,50,93
2986.2649966250756,917.4734790322483,57.7375472450004,25,50,53
862.6048470313387,895.3376472259167,52.828452681027905,50,25,52
1614.7064835952388,908.7659412515948,86.34855493162267,50,25,58
1600.017311224029,739.6360376034663,60.676938554272404,50,25,61
1216.9952138157678,107.08927148645093,62.0785655573708,25,50,80
507.5687653378764,438.1937576124298,49.057603119442064,50,25,41
2932.3719438952094,131.49223126828318,43.55325747289356,25,50,64
2559.9662282810914,987.7004228418066,53.24867715608462,50,25,27
1495.0492515798821,333.1051195563334,42.83627443265145,50,50,95
1809.775943509821,585.3720088358731,40.919180497231466,50,25,68
681.860434573631,779.4151149387974,99.42979078071045,50,25,38
1631.4068324682014,920.6240226172229,40.25921446646633,25,25,41
2084.9409023511153,755.5721710687759,33.07453727794004,50,25,63
1545.5495684569278,674.536328388361,41.85316808583639,25,25,93
2970.856483237765,466.03518385994755,63.17032065724955,25,25,40
1834.0638345775537,605.439593737149,91.98914379608486,25,50,52
1112.984040405248,94.25439247194453,80.9077825177985,25,50,50
2316.478867644753,883.9341497070664,85.80170251681312,25,25,17
511.470488493768,543.8229311090014,87.3107749615472,25,50,52
1153.608989537429,40.231036929899204,92.84755568021806,50,25,60
1040.9421552377196,919.9101354473315,31.15641096179919,25,25,17
1295.478104613821,489.353043639485,51.2529427933692,50,25,18
2345.361299803586,868.6022826468457,44.667789991880184,50,25,87
1452.570679187006,856.9022654099364,44.36892951521504,25,50,55
2382.0639493528615,815.7700122983691,68.70552865319664,50,25,42
1729.5090605292837,61.49687899342654,46.16227542859691,25,25,67
1026.2740970292002,247.14193875966643,65.46972753254833,50,25,88
2429.9552331760488,875.5603176781842,44.4051427355027,25,50,40
714.9451826922195,899.0011569464887,38.00153644519807,25,25,78
673.2265011014065,458.1230554825692,41.77694605988627,50,50,92
1513.5583218721017,440.0974635074369,82.33813504123839,25,50,57
782.6216529616706,175.22311982276113,64.09459326060019,25,25,20
27.360196150153847,968.4139476122822,97.65979597149531,50,50,83
1944.9277521436748,213.21716151150727,84.93906037417594,25,25,42
1533.3303550350468,191.01769067233047,53.7202547500637,50,25,70
1336.6088916980343,660.7628972521594,31.813870158466827,25,25,97
2900.9088470034844,242.92001857014762,70.65182003096307,50,25,24
1713.6404319703447,938.7777338532883,75.39814245807422,25,50,38
2590.3083902103745,11.00590461826304,51.77583818127631,50,50,36
418.43676359186003,5.8526869970689805,30.692991916962164,25,50,29
1707.66246874197,504.926313755456,60.151448607693865,25,25,45
2603.9520822300356,488.1136536674806,32.8446327123502,25,25,23
1749.358961263966,163.44768549872038,94.59984858673938,50,50,46
2154.070732963192,494.5701110139874,66.59958232303475,25,25,97
1116.1934990798409,411.7199390594695,36.27378655022933,25,50,58
277.43930615949614,890.3404923898345,29.41576195010721,50,25,45
1373.7550953517016,9.352994824941776,74.50509550466089,50,50,67
1183.4987245774887,976.2721780524489,73.70139522175776,25,25,24
2601.1938411186043,624.4303250194129,63.74190083577174,50,50,48
732.0615075271816,151.92826130071109,65.28709226612992,25,25,14
2900.2060091825706,46.85533780978512,64.34821025430608,50,50,54
2874.418545601508,538.151847993376,42.40931021294655,50,25,10
742.970166050009,234.9666769552229,94.3672969006726,50,25,56
1044.2210612364136,301.23542044755914,53.1350617836626,25,25,43
2686.6776670475674,245.20765161803016,11.829511013103085,25,50,17
2899.870000466233,650.2072963411536,41.35252081494929,25,25,97
1330.3729645978485,553.573609219922,21.72543207828396,25,25,63
963.0590372181294,78.06662607945931,42.704541194309506,50,50,96
1578.329430353301,526.5738805218579,64.74362365321593,25,50,69
2063.3388421765676,791.2106465867436,12.03980270697317,25,25,86
820.496198673402,81.28647136124228,88.31804781050816,25,50,46
2209.4458765397567,889.750002332797,64.92782066213579,50,50,55
155.06690560821164,578.3488187827844,36.58346886330953,50,25,27
147.97854884397287,950.6294068233896,38.00846565318534,25,25,19
1158.924486666121,148.2264036006034,51.91013588645357,50,25,77
1060.4842288629557,993.5656428533799,32.32826254016142,50,25,80
946.9680827799201,644.3084386830799,10.39077349848516,50,50,95
1473.1101860304632,567.5374500611148,12.390170336133687,50,25,85
962.2686735764826,515.3280961496741,42.196660477481785,50,50,33
576.854529612429,23.752007661002924,21.179950894774745,25,50,56
928.477700310894,939.6452276304232,12.01273071823737,50,50,46
2924.715328003424,644.030073406913,87.33423430313563,50,25,81
1233.3991396428462,91.71732185084129,34.67235822785679,50,50,93
1334.1938592973215,21.050075077495446,55.28103194501211,25,25,52
1729.6773153544248,50.878560872827656,26.146817577246082,50,25,91
2950.0239711658382,609.4348238558974,14.205247501938604,50,50,34
724.8796691796455,614.0540133530958,77.03796695397233,50,25,96
2043.8782033862483,499.71732505226294,21.246116918210507,50,50,27
2147.982482155818,306.83514407088626,12.314521216329279,25,25,60
1822.0125179375184,531.78955734148,62.85072954370688,25,25,55
265.82616107596857,516.3501906941702,11.212081517930462,25,50,84
2030.6491402551467,19.51361832057797,49.265735032928944,25,50,68
192.3777236374228,282.5409834044653,35.99524436300346,50,25,48
1788.4683343847357,53.28002293300277,38.74761864439776,25,50,87
2218.769573547506,900.1647359725107,10.35091388026268,25,50,95
632.9885748707893,725.2506404688569,96.79114723445159,25,25,47
2524.881860427568,996.115558675893,56.526679223518414,50,25,64
91.15838121845948,302.24104617895733,61.52609197375154,25,50,88
2531.4542096885525,878.4979991721347,69.95102364208252,50,25,14
1381.041119023231,603.0939625056885,81.77696119447903,50,25,14
652.8420610009404,453.1800943629146,64.71182046782582,50,25,59
401.4210571674047,222.65085397750624,78.5978294943978,25,25,51
2859.9261720303593,738.4183260696142,50.386176492658805,25,50,28
218.089496184712,904.1503348294095,43.41476263640394,25,50,43
597.3603504657834,235.38486723556318,84.08205167339666,25,50,62
1043.5322600643944,175.4727959401152,87.87794717561167,50,50,89
1860.7425233984652,696.2522928133665,22.40260028082404,25,25,30
1634.4487757197676,976.9754654092466,58.839416826405504,25,25,54
377.01791288770073,749.9801055939677,71.52781874375435,25,25,69
869.2549784162701,284.65228097374415,17.523886296877013,50,25,62
716.3314380809637,420.01342860537085,93.66371350684764,50,50,28
640.7072091855752,384.3792036948259,56.80987954454177,50,25,97
1233.4918950063131,852.1098085452408,68.09116755850769,50,50,44
2112.1239546297115,771.3936417943366,26.04184732813183,25,50,91
652.4370513584861,589.016537218044,33.79912209598845,50,25,23
1100.0999712209739,275.03161448586354,20.89010950130821,50,25,95
1172.8131887808026,937.994728869284,33.759884966849995,25,25,21
2929.371942653287,653.3498932466697,54.31570887626189,25,25,58
2864.003604001519,970.4795987771382,85.02666395115666,25,25,85
2400.4327344979524,580.1590213387266,58.035107351832714,50,25,12
725.0525965654737,821.2106390877777,32.00172384079865,50,50,36
204.2051385435999,813.1240688565873,14.015896740165518,25,25,91
950.7807227481022,337.39504395590876,65.9772852316304,50,50,34
800.4569688465492,964.0243208849324,47.81439076299832,25,50,24
1517.826807859167,22.039273450804234,98.5918480135363,25,50,36
2333.2059574123723,768.7340376765375,80.17838968705236,50,50,24
2574.982984342686,965.5605300554674,82.75265373460324,25,50,39
2534.6077698229847,338.9743124633945,11.101152059235712,25,25,84
1079.0907161130808,648.1457767321929,80.00157996136514,50,25,68
2061.7343069477024,562.2670275192262,27.515197960794353,50,25,54
938.5713091529077,761.5311589455561,62.72162850594753,50,50,62
182.81053915122462,866.1913038528878,50.26794150841468,50,50,87
2104.725640282267,603.084264842618,61.444346551991195,25,50,54
29.58167495410656,815.9229959228188,22.00991764806966,50,25,81
1227.6068441167197,312.3543473316663,51.12025132700317,50,25,70
988.204869979297,228.6641999989464,13.325021735649681,25,25,20
2080.163277802705,430.7246227638869,13.689941334366772,25,25,87
2298.7597937338605,677.7688259208252,69.19643176966628,25,25,60
912.3534984502544,187.32822424382974,95.65285361249619,25,25,95
2434.899880633116,680.3841569326763,79.96536268343048,50,25,98
881.8208898387509,394.1542392072101,52.224020251387934,50,25,83
1339.034447323685,795.5957163652427,15.028366608313561,50,25,48
2181.0828791897,36.932133521592974,14.051813451139378,25,25,33
2078.791395651443,668.0158395656116,24.210303499725228,25,50,15
2962.106680089369,649.8573544163027,97.8229453540624,25,50,42
675.5605565453741,940.9413825777018,45.879495979704686,25,50,31
1986.9875088273932,713.396216808714,85.90665626853806,25,25,69
1829.0847566365046,796.3222662336389,73.46281950537373,50,25,29
2745.303853624641,904.6005567515831,64.48857932944597,50,25,20
469.17078872046073,675.0844131001587,95.30435004883675,25,25,44
2255.41931094444,290.2246195964786,30.737041355711977,25,50,44
1704.849021944678,869.7868222035637,50.940069622223824,50,25,74
824.0701427767375,747.6033616640275,87.82506691071359,50,25,99
1423.3572989501074,424.4951602404934,59.65851768780194,50,50,87
1001.3964135496865,710.558119732697,32.18006256634999,25,50,58
1737.9822770251037,867.702108293424,28.802477515804913,25,25,75
2667.012932382916,975.6545661781323,77.7592900938071,25,25,55
1707.9580227381648,952.3562688086594,11.151000482687985,50,50,14
1895.2040827379194,325.3952939814651,92.27728696625947,50,50,48
1556.2916665594169,421.75154434680996,11.65761893036827,50,50,88
153.59140278578317,109.62565131687353,66.78901421926338,25,50,94
698.6523847725952,247.61953258934417,64.42731652978065,50,25,60
1476.055988123305,882.4329663661016,62.05700359493029,25,25,30
930.7748277057399,360.91384128673104,52.690874578008,25,25,47
545.3726169238066,620.5906033290216,86.718729941975,25,50,45
1512.448112471123,665.9990217452025,69.33995832614357,25,25,23
968.4970993642063,781.8510922157977,80.36760533494542,50,25,42
774.3971187559268,182.8817502426064,20.396962538127084,25,50,32
1392.0098537793983,304.8826533009741,14.490877371169814,50,25,81
399.9394458207112,448.39150782403476,12.567565803680079,25,50,93
2783.2444246529144,364.9045771321497,23.24853869262335,50,50,47
2603.119523547925,982.9069423364039,70.03071012289742,50,25,56
2122.8909951630317,834.957309133391,54.461958016705374,25,25,73
318.7308613826098,479.738785945024,77.70270305458638,25,25,56
2327.6541756836323,879.2806992238593,27.255730306789673,25,50,10
2423.891188594246,347.71818228853846,43.02667377734154,50,50,51
2303.317076681242,785.8497410578756,89.96477936945905,50,50,77
341.9862647690116,223.753230546643,94.214309142568,25,25,87
1931.7594804075873,772.3448130218433,92.95562394902545,25,50,95
2502.9909547686207,456.5077578554088,83.64745397806863,50,50,85
1732.1024683188812,107.58857106014312,71.94122907381028,25,50,34
1939.2574849467442,273.3351283101268,92.23101046247173,25,25,66
1375.1446019309758,402.3343965611623,74.27634326493752,25,50,61
1586.1690889201693,749.3179823732706,95.85426238529443,25,50,16
103.22713736934047,73.07541645947775,12.230949883319962,50,50,16
1916.9251696176564,659.5810403931304,92.94778773051193,50,25,65
244.43349395218846,716.0420395687503,60.01664825254373,25,25,48
1305.100281561236,653.9559777887589,20.061797663841244,25,25,79
878.0360274924568,760.6935712037389,29.342014276356522,50,50,92
1636.329307840118,178.250799161236,86.69433555234222,25,25,67
400.33566493606895,587.144644727531,55.55052593618644,25,25,32
2074.9610415797574,941.1508327091594,98.45359511457129,50,25,19
2385.055109631718,610.8231913775572,20.577799855447395,50,50,81
490.1470137844952,611.3752133182577,47.12531175101162,50,25,45
313.02883074691135,736.4659981490577,39.86869987726841,50,25,80
436.63189681379873,333.27091170264646,56.45218924584296,50,50,12
2631.3949729393153,700.5058537314085,67.00940369827467,50,50,81
1584.6149663428928,916.2422099298838,69.5466522443489,50,25,86
1401.836261922907,10.99438347804046,10.116629192060024,25,50,22
320.2247861251526,870.1260298047545,18.006439040341114,25,50,99
1948.7030646702096,218.6964694257332,13.155745029035671,50,50,57
2604.01197572608,455.97768137300517,87.81392317584496,25,50,75
2484.5747893834264,852.3625661725426,38.196302784369,50,25,12
1878.2015214715057,823.9297362438833,43.035709768872785,50,50,72
225.92862208335572,891.9382853782433,50.53341240520234,50,25,24
337.27984182532134,940.4227509532628,86.43739575282181,25,25,11
148.02203043076304,447.21224107608145,11.274963486592142,50,50,70
772.5119015557586,656.3981744199268,20.675644694186538,50,25,68
407.0708353344172,390.5393926820541,71.66468099268104,25,50,26
780.2181159532764,350.7816458204166,96.75032704368374,50,25,20
1155.2356613513132,431.6522510566097,67.85077791673069,25,50,14
2828.954053935,743.1018271691977,33.50111216207709,25,50,79
1831.167141739098,501.4906030668387,56.78779859079556,50,25,76
2504.9378596703186,814.0782684808972,97.74824280232909,50,50,32
2131.0834669869255,745.2439553484362,57.52688919110118,25,50,72
337.5981412668426,20.57641327828689,43.615686675538214,50,25,13
2207.787627081209,630.275133290451,44.50829993548483,50,50,38
825.3691347892175,436.6274661962602,97.03301577325576,50,50,26
1917.3596301994196,456.6833262522265,74.70248740585352,25,50,44
1022.9518247316013,818.3912165645077,71.84555700598425,50,25,57
2993.017022567651,547.6532252860683,30.884888952167213,50,25,94
790.7280833423838,885.6332612766013,60.353617398721696,50,50,96
837.4634992757316,712.8343118324512,42.10706786700821,25,50,57
2792.0236994616384,552.8847247631765,31.618137326855486,50,50,62
74.03074946850437,754.5625223534886,90.5997057412694,25,25,74
2090.0972947208033,38.44521602031476,44.48402278863521,25,25,84
2176.006639568561,27.18094646272492,35.450844622425805,25,50,10
2509.1520943734567,83.44099198815996,93.85483569475312,25,25,16
2923.320487984362,437.62156861462796,27.761175681051284,25,25,86
2926.8081972780415,235.5266006123804,77.09543062448704,25,25,93
195.92374502363504,984.262868286343,68.74724300178364,25,50,79
2465.5357843264323,542.3359099974658,92.8435985535057,25,25,39
1938.9651699787782,662.4495045065504,84.88424238105505,25,25,79
1942.0616689058363,278.892254233072,73.47656961456772,50,50,93
385.136944851423,321.86472889675,38.31144946273861,25,50,47
1950.5964806203153,335.5283679497418,54.60121101434943,25,50,39
2947.4494935456833,698.7658315797855,95.00461852124619,50,50,63
2735.464526761387,473.75883706853955,12.088236752334417,50,50,97
1317.448069348471,517.7318841648214,81.4898641438035,25,25,25
119.93992506095441,592.0437818611294,32.662931540849144,50,25,25
1086.9442406516143,768.8347750725932,26.651524896441252,50,25,36
2479.1882957705056,90.46071153762689,30.90021529800876,25,50,31
2104.5271544853517,776.8962248275998,15.377589234716243,25,25,24
1378.0850324163098,563.2787453682923,99.27818418575511,25,50,55
165.3990953229774,669.1285353107717,88.28822289026304,25,50,10
1280.7414939971254,327.61900966427794,56.89503717690046,25,25,37
1407.1279166596787,409.4458981327675,74.35928607013827,25,50,42
2785.6737431291185,231.24270307195485,60.09358266311569,25,25,24
1923.29420213612,979.3020674176635,83.0421050005749,25,25,66
935.0275846722813,497.05327221306567,86.02886724013102,25,25,79
1576.002261525719,996.0773081050182,30.951138533788114,50,25,77
198.259317935698,489.83699946346024,51.377299358522116,50,25,67
2917.7074501256457,219.82928925762891,67.13629607706139,50,25,29
1080.2436998019848,507.50165149718305,98.05967475474475,50,25,13
1433.654278003916,39.69161224189789,71.44204411865482,50,25,19
1065.916394313344,904.7793244418091,90.78715096697415,25,25,16
2047.5669391755887,818.5683961693217,86.15008458883788,25,25,66
1986.730251772946,725.8479386422152,62.38567573107077,25,50,15
2145.995399356354,609.8657327709158,90.42898240557001,25,50,64
804.5028745128013,579.876250246996,43.967955504271096,50,25,40
947.0738766440816,996.728541258055,44.13551774034803,25,50,73
375.84116816551426,278.06963427653596,80.2869078918402,25,25,45
1966.564364541153,779.7063969290414,22.108929907150987,50,25,22
119.48740229422408,581.446629736636,37.524269571257705,25,25,84
1793.0872383368248,975.8829557045093,64.77152057860081,50,50,82
2609.1006849664163,827.8204029799226,47.80590389802538,25,50,81
2672.5073616540717,998.5252604782937,94.66513388994056,50,50,70
1347.168377333848,588.3661619630001,96.26554626572229,50,25,19
1377.9651342703999,204.62350314918055,55.23231779324102,25,25,75
230.99985210575127,503.7366669911644,58.515570132911314,25,50,33
2012.327999826563,711.1400229371695,75.2164382641394,25,50,43
2463.7961351764993,774.3829501429699,51.153843271075615,25,25,59
734.0406983086787,0.6099380170419739,27.10886211464291,25,25,84
1263.9605148119306,505.0765857934438,77.22722517606377,50,25,10
2516.5341263621344,235.3110565126495,76.40073004176985,50,50,14
2631.3736909400977,874.9243420714629,32.04829930526015,50,50,36
729.6156227946515,152.9901535058235,84.96248678029067,50,50,16
1651.7568465606385,666.4896039498759,65.22842767781447,25,50,10
577.5602025924177,266.13558410589235,31.26714492838289,50,50,41
305.7261045422557,356.60648899995084,68.68352297518338,25,25,26
2733.3703921257334,940.5652048307692,31.024857366150467,50,25,27
2461.540461945904,240.52408059553866,33.870965867201605,25,25,77
2280.1287019193414,95.09326154674835,86.32083761228405,25,50,58
146.39407980753995,69.3779729540814,93.6542412315837,25,50,22
2531.2020052515013,504.6646485884522,33.119439252239005,25,50,78
1314.1884233085607,641.7473111360596,93.52459333766672,50,50,31
1027.2511303752492,327.36091420653014,31.491896185211814,50,50,35
1639.4744354400268,690.2907158189015,20.55406289883271,50,25,77
274.15059284639517,61.12761520138048,15.240149026413505,50,50,96
2269.9639834022614,857.3489114583846,31.790191674937,50,50,14
1747.3469871571988,816.5855530182639,44.67218866095118,50,25,18
559.8516316098153,985.4977217649464,93.47935420983742,25,50,86
564.77777608716,936.5113304037552,31.79421997354258,50,50,71
552.8275298528655,356.2615442025362,42.8918810455804,25,25,82
171.10146241704678,399.3354564771756,76.07402872692148,25,25,77
1763.4365682701173,745.9902509935117,37.186667918855335,25,50,99
2521.0604979477653,134.1693636777877,71.59313365116225,50,25,87
52.59289214076706,314.08330877381036,48.887003732365216,25,25,11
147.1090344493235,118.6290828819507,27.680045739325504,50,25,59
1718.3535530331687,454.9409604279241,76.06530108722225,50,25,60
2458.505106589618,552.0490794573291,12.43349500210157,50,50,99
980.2839978168439,211.2393539157561,36.310134256568105,25,25,11
1048.9082349832856,26.729023745413592,42.05633852515408,25,25,50
1789.0798578405781,719.3838961673481,51.239642948887244,50,25,73
822.7112460835286,20.103163909725893,71.18823087785253,50,25,53
79.92243739644462,973.4052686674634,51.34644947674332,25,25,61
2205.712031452978,221.6850960167212,63.48917010575946,50,50,46
1876.987173833065,663.9337021070795,63.62011705760356,50,50,75
1742.3099215670718,434.8082510673652,43.594448490640694,25,25,65
2225.0782185625703,59.767892951073485,94.05741391792286,50,25,32
2025.7249896023563,472.23638827380404,96.02684477887985,50,25,80
617.7253763361457,516.8089582333699,62.366579568501926,50,50,48
1057.507892725359,854.6977397720592,16.45217922658887,50,25,95
378.41781402170716,732.3758347409331,54.201480783034214,50,25,69
389.65805455230134,79.39454450591101,26.597739411460648,50,25,65
2028.619619494982,209.24176716392185,53.48930696856133,50,50,45
2575.8144609367964,311.9564954465262,26.963483904868763,25,25,10
2888.201478325031,116.49604569617298,73.3469721083996,25,25,13
1885.0785179365782,456.9533810073991,17.238620805970825,50,50,50
552.3855599505348,984.3107599434493,95.79736687563317,25,50,62
317.04047131224723,514.6613299586378,27.583830049001744,50,25,40
2438.5716295131197,741.907980106337,69.4590702444321,50,50,42
1736.3115534323617,682.9695039195763,92.52661156565405,25,25,14
1854.893234539058,849.9264439486287,32.309768258565626,25,25,52
2344.4081200552523,215.8019181165629,94.0867209133417,50,25,20
2109.8613554745816,753.850879066859,44.980719909424536,25,25,41
2503.391312743004,881.3671047817189,96.44777355273311,25,25,10
168.73609498908945,171.59267199794473,97.4227472321073,25,25,52
2242.5871581758397,346.86753956602496,26.92719145623158,50,50,15
2552.573186690554,970.1047541551284,84.7978603237949,50,25,90
858.4765138706972,780.8097671951945,27.407891155019527,25,50,20
1921.3777772523592,282.66257345427863,30.379655829797343,50,50,50
942.5547753045327,563.9853754675225,17.571385362105843,50,25,36
2873.9174023407136,404.38569023719384,24.088325184836016,25,25,70
100.36737494926771,490.0161798094972,66.89970714223972,50,25,85
1739.4205522144819,355.23067477156945,50.43274570466078,25,25,22
499.59399079384036,279.4030854284876,81.18498134519515,25,50,44
2136.6893935109583,674.7955650872796,39.87971333439599,25,25,34
527.7532612276444,778.563960904609,97.1762110570953,50,25,45
706.2262473688829,873.9697270350702,14.488528673743719,50,50,30
1483.1629960561697,155.4144343214562,15.664235896219733,50,25,64
2744.5133664956347,822.8732380928761,73.12374089363225,50,25,45
635.2219450066978,254.8753443946158,89.87849964755738,50,25,37
432.8056393521988,427.3936562710596,81.59501724707344,25,50,36
2276.9545978789065,901.4535414806617,54.08353790802223,25,25,21
1501.9085350485595,454.5581506225038,34.2677225174518,50,50,83
2735.364158634076,197.14382769091176,11.210637637424345,50,25,35
439.9290100238109,159.9526683715941,55.85063085277981,50,25,54
1937.8190862798156,473.0364682754686,52.80725775783489,25,50,15
698.71415054083,762.6961567341565,40.98213095232158,50,25,98
470.3656099120528,997.2054234599038,62.02655091752364,50,25,17
2050.3199025302956,787.4298875680588,75.59332276431459,50,25,84
1781.0944912642087,877.0242577469593,73.07994126054183,50,50,26
2264.5068923411573,747.8575776987946,33.692755760579395,25,50,47
928.4567830809025,895.4455572460304,62.677331975313386,50,25,86
1343.9701719809316,76.38591395958186,23.389703072559854,50,25,50
1216.4744818236222,929.9386058217473,20.944165949951916,50,50,24
2952.269982953146,396.4665131102836,80.72702526332061,25,25,92
876.8176453224897,921.6220618581166,72.43713118859823,50,50,92
884.522233316466,75.82526417572961,79.11360105684658,25,25,83
1063.7091716649393,715.2714328254237,23.721604678379876,50,50,37
1693.8257844628354,735.7151797953375,92.31567304334139,50,25,34
757.0430005168093,996.911198208843,21.98004519001229,50,50,88
2745.8782921437837,768.8783851627447,88.30332713779559,50,25,44
797.1301260423039,382.63544844502513,41.71413621753381,50,25,89
2687.457613107428,557.2928267633836,19.489068373072538,25,50,46
310.51484343338933,366.6142830727736,35.809206450897335,50,50,36
1969.7224509287169,196.09904344032765,26.33032127924947,25,25,14
2720.965856762887,248.57747726952329,54.160274682254276,50,25,68
506.3314402508488,222.0883332208935,95.47708132357917,50,50,97
2904.9840476017553,548.8604486301966,39.50840454242666,50,25,75
1358.7047929104936,906.1700184684402,65.08890871139025,50,25,66
2837.150753812229,912.7353534257887,90.25487881659673,50,25,70
2030.492448885778,54.858301148072925,66.70665367266088,50,50,69
904.8304509336673,79.99141101179832,42.59792267827879,25,50,73
564.9887444988276,245.19454526662625,99.17552144582913,50,50,41
911.2747651706757,255.13394652422795,26.86722412964803,50,50,25
279.14292604709874,94.97968632172717,57.09304134059572,25,50,53
431.689512233355,388.52449483932315,81.70349488631176,50,25,96
314.0708549954088,587.766620152018,10.058398261950188,50,25,99
1268.888336870299,578.2043843794037,73.18389269281934,50,25,78
2386.7555709351336,543.4753382904669,33.98490070353448,25,50,70
424.23652429359896,338.7380576950085,25.275405042268943,25,25,80
391.04826747369043,706.485039748049,34.677501703146234,50,50,43
1930.3225056570404,826.5012925869732,97.01347832558056,50,25,83
591.629227606002,346.3396390507607,90.2741733315717,50,25,95
292.92035332316397,85.62680576353203,29.237901081733224,50,25,30
500.6290497589124,296.40061806674737,20.53240958066001,25,50,28
2771.2018144907406,137.45491770944528,42.77373440630208,50,50,61
2464.431611203295,467.41199135445817,63.31028320900661,25,25,51
1062.2582806090468,156.01955780094664,88.04301657230086,25,50,48
1967.4967199054456,462.8984731822115,96.948111253607,25,50,54
1611.8732934367474,221.08079203541527,77.60380313557889,25,25,98
2031.4050780213436,738.7572323518567,63.91064914314902,25,50,22
2048.045190273032,27.665484011762054,22.809882351791522,50,50,52
1886.2391717784728,554.7908292015424,16.662553873597993,50,25,92
798.3774954750721,169.57132609256468,63.6424190676281,50,50,80
117.1153616463781,1.0917652831801057,58.515769519023436,50,25,75
1366.7547892921273,869.2131680560007,86.1479296960692,25,25,54
2672.9325566836424,671.5606350352863,39.03452657695935,50,50,13
1708.534825829876,99.03292776831834,13.572177161482912,50,25,10
2497.1898860015535,664.1059604470872,48.13374421819299,50,25,69
2974.8738664493885,611.6861680043248,97.22640735439654,25,25,59
490.932250794415,473.409351374499,81.60174144428707,50,50,96
2075.363739662033,419.31617261577145,13.039495627804582,50,25,56
2022.913291742704,887.0810559394433,88.72110135083578,50,25,26
2939.8683465300996,245.22350509546152,52.45205406591857,25,50,95
2956.8036417850058,398.370226007682,42.82912286361602,25,25,44
2060.067167311216,329.1825013535378,41.20655867225124,50,25,17
730.9200144673846,771.22390893373,63.5629827734978,50,50,65
2395.687658807984,916.4736597019162,57.753947659668626,50,25,69
321.17669971969326,849.7967205703565,69.09645197514368,25,50,64
2342.119842584469,797.7241599067386,61.627731853604196,50,25,16
2730.5973528216746,986.7912665755259,22.955011735754667,25,50,74
1148.561900965829,697.1748359553441,33.15124078824864,50,25,34
1891.942821419743,751.0786858344125,85.69266148916508,25,50,33
1290.4851820172692,982.8042594510484,69.69326632260669,50,50,84
1313.3513884588865,7.090086320634164,50.3560562873267,25,50,74
931.1816302354493,634.0849715987214,26.43412886504788,25,25,56
2286.412648388929,738.9976348000943,10.692193237958072,25,50,17
2808.536074843099,917.8352710518193,38.069866286975625,50,50,54
2822.2585026174597,883.8559197539244,14.936226123400187,25,25,38
524.426376496314,841.976485165671,53.405571977870956,50,25,40
2624.2434746047325,945.7966928145096,83.96213074823876,50,50,66
